"address","city","country_code","domain","fid","kgmid","latitude","longitude","neighborhood","phone","phone_unformatted","place_id","popular_times_weekly/0/close","popular_times_weekly/0/day","popular_times_weekly/0/open","popular_times_weekly/1/close","popular_times_weekly/1/day","popular_times_weekly/1/open","popular_times_weekly/2/close","popular_times_weekly/2/day","popular_times_weekly/2/open","popular_times_weekly/3/close","popular_times_weekly/3/day","popular_times_weekly/3/open","popular_times_weekly/4/close","popular_times_weekly/4/day","popular_times_weekly/4/open","popular_times_weekly/5/close","popular_times_weekly/5/day","popular_times_weekly/5/open","popular_times_weekly/6/close","popular_times_weekly/6/day","popular_times_weekly/6/open","popular_times_weekly/7/close","popular_times_weekly/7/day","popular_times_weekly/7/open","postal_code","reviews_count","state","street","title","total_score","website"
"3014 Ubi Rd 1, Azhar Noor's Nasi Padang, Singapore 408702","Singapore","SG",,"0x31da17fc7b7a1ebb:0x5beeba48c1a241f","/g/11gwm6ngwn","1.3305752","103.8942722","3014 Ubi Rd 1",,,"ChIJux56e_wX2jERHyQajKTrvgU","2:30pm","Monday","6am",,"Sunday",,,"Saturday",,"2:30pm","Friday","6am","2:30pm","Thursday","6am","2:30pm","Wednesday","6am","2:30pm","Tuesday","6am","2:30pm","Monday","6am","408702","21",,"3014 Ubi Rd 1","Azhar Noor's Nasi Padang","4.6",
"15 Upper E Coast Rd, Nor's Nasi Padang, Singapore 455207","Singapore","SG",,"0x31da22a4b37f4e1f:0x1c1d4c78f3f2ebd0","/g/11c5d2x7dh","1.312852","103.925738","15 Upper E Coast Rd",,,"ChIJH05_s6Qi2jER0Ovy83hMHRw",,"Monday",,,"Sunday",,"3pm","Saturday","7am","3pm","Friday","7am","3pm","Thursday","7am","3pm","Wednesday","7am","3pm","Tuesday","7am",,"Monday",,"455207","20",,"15 Upper E Coast Rd","Nor's Nasi Padang","4.5",
"304, 02-04 Orchard Rd, Indosoup Nasi Padang Berlian, Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da1945b3da2c95:0xc0e99a43742920d3","/g/11rljb7tqh","1.3045795","103.8340621","304, 02-04 Orchard Rd, Lucky Plaza","+6589081119","8908 1119","ChIJlSzas0UZ2jER0yApdEOa6cA","8pm","Monday","10am","8pm","Sunday","10am","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am","238863","94",,"304, 02-04 Orchard Rd, Lucky Plaza","Indosoup Nasi Padang Berlian","4.1",
"1 Tanjong Pagar Plz, #01-03 Adil Co Nasi Padang & Catering, Singapore 082001","Singapore","SG",,"0x31da3d487e9277f5:0xbcc258ccb33b6660","/g/11t_qsl6d2",,,"1 Tanjong Pagar Plz, #01-03","+6590907706","9090 7706","ChIJ9XeSfkg92jERYGY7s8xYwrw","6:30pm","Monday","9am","5pm","Sunday","9am","5pm","Saturday","9am","6:30pm","Friday","9am","6:30pm","Thursday","9am","6:30pm","Wednesday","9am","6:30pm","Tuesday","9am","6:30pm","Monday","9am","082001","185",,"1 Tanjong Pagar Plz, #01-03","Adil Co Nasi Padang & Catering",,
"735 Pasir Ris Street 72, #01-336 Raden Lina Nasi Padang @ West Plaza Pasir Ris (Koufu FoodCourt), West Plaza Inside Koufu Foodcourt, West Plaza, Singapore 510735","Singapore","SG",,"0x31da3d037ec1ef67:0x58170ed6f4000dfe","/g/11rmr4_cyt",,,"735 Pasir Ris Street 72, #01-336 West Plaza Inside Koufu Foodcourt, West Plaza","+6586081070","8608 1070","ChIJZ-_BfgM92jER_g0A9NYOF1g","8pm","Monday","7am","8pm","Sunday","7am","8pm","Saturday","7am","8pm","Friday","7am","8pm","Thursday","7am","8pm","Wednesday","7am","8pm","Tuesday","7am","8pm","Monday","7am","510735","116",,"735 Pasir Ris Street 72, #01-336 West Plaza Inside Koufu Foodcourt, West Plaza","Raden Lina Nasi Padang @ West Plaza Pasir Ris (Koufu FoodCourt)",,
"182A Rivervale Cres, Nasi Padang by NL Delights, Singapore 541182","Singapore","SG",,"0x31da161c9ee1a35d:0x1933bb885a98002a","/g/11gb3ttdjg",,,"182A Rivervale Cres",,,"ChIJXaPhnhwW2jERKgCYWoi7Mxk",,"Monday",,"4pm","Sunday","7am","4pm","Saturday","7am","4pm","Friday","7am","4pm","Thursday","7am","4pm","Wednesday","7am","4pm","Tuesday","7am",,"Monday",,"541182","489",,"182A Rivervale Cres","Nasi Padang by NL Delights",,
"503 W Coast Dr, #01-80 Mbakyu Nasi Padang Warong Pojok (#01-80), Singapore 120503","Singapore","SG",,"0x31da1bd16ae34e2d:0xa620e1ee069d3acf","/g/11stnywnyr",,,"503 W Coast Dr, #01-80",,,"ChIJLU7jatEb2jERzzqdBu7hIKY","24 hours","Monday","24 hours","24 hours","Sunday","24 hours","24 hours","Saturday","24 hours","24 hours","Friday","24 hours","24 hours","Thursday","24 hours","24 hours","Wednesday","24 hours","24 hours","Tuesday","24 hours","24 hours","Monday","24 hours","120503","22",,"503 W Coast Dr, #01-80","Mbakyu Nasi Padang Warong Pojok (#01-80)",,
"Mahan Nasi Padang, Singapore",,"SG",,"0x31da16c13c2d56b7:0x1f97313fdb148b22","/g/11nym2jcsd",,,,,,"ChIJt1YtPMEW2jERIosU2z8xlx8","24 hours","Monday","24 hours","24 hours","Sunday","24 hours","24 hours","Saturday","24 hours","24 hours","Friday","24 hours","24 hours","Thursday","24 hours","24 hours","Wednesday","24 hours","24 hours","Tuesday","24 hours","24 hours","Monday","24 hours",,"22",,,"Mahan Nasi Padang",,
"50 Serangoon North Ave 4, #01-30 Su's Kitchen Nasi padang, Singapore 555856","Singapore","SG",,"0x31da1700453bb71d:0x44e6a21094b7c170","/g/11y6gwwb74",,,"50 Serangoon North Ave 4, #01-30",,,"ChIJHbc7RQAX2jERcMG3lBCi5kQ",,,,,,,,,,,,,,,,,,,,,,,,,"555856","3",,"50 Serangoon North Ave 4, #01-30","Su's Kitchen Nasi padang",,
"50 Science Park Rd, #01-03 Raja Rasa Indonesian Cuisine & Nasi Padang, The Kendall, Singapore 117406","Singapore","SG",,"0x31da1b10e76074b1:0x5bcc45471116e070","/g/11kqt9s30g",,,"50 Science Park Rd, #01-03 The Kendall",,,"ChIJsXRg5xAb2jERcOAWEUdFzFs","2pm","Monday","10am",,"Sunday",,,"Saturday",,"2pm","Friday","10am","2pm","Thursday","10am","2pm","Wednesday","10am","2pm","Tuesday","10am","2pm","Monday","10am","117406",,,"50 Science Park Rd, #01-03 The Kendall","Raja Rasa Indonesian Cuisine & Nasi Padang",,
"155 Bukit Batok Street 11, Ar-Rina Nasi Padang, Singapore 650155","Singapore","SG",,"0x31da11c874031c8d:0x6de84a9fef10bea9","/g/11j6qg64pp",,,"155 Bukit Batok Street 11",,,"ChIJjRwDdMgR2jERqb4Q759K6G0","9pm","Monday","10:30am","9pm","Sunday","10:30am","9pm","Saturday","10:30am","9pm","Friday","10:30am","9pm","Thursday","10:30am","9pm","Wednesday","10:30am","9pm","Tuesday","10:30am","9pm","Monday","10:30am","650155","16",,"155 Bukit Batok Street 11","Ar-Rina Nasi Padang",,
"1036 Sembawang Rd, N&N Nasi Padang Corner, Singapore 758504","Singapore","SG",,"0x31da1499fb7a5265:0x734b46d8d578f3b8","/g/11bz0p_j7s",,,"1036 Sembawang Rd","+6598560618","9856 0618","ChIJZVJ6-5kU2jERuPN41dhGS3M","3pm","Monday","7am","3pm","Sunday","7am","3pm","Saturday","7am","3pm","Friday","7am","3pm","Thursday","7am","3pm","Wednesday","7am","3pm","Tuesday","7am","3pm","Monday","7am","758504","244",,"1036 Sembawang Rd","N&N Nasi Padang Corner",,
"934-935 Yishun Central 1, Great NASI PADANG, Singapore 760935","Singapore","SG",,"0x31da146e9c6178ff:0x6814bc6492ea7a14","/g/11dxqgym6r",,,"934-935 Yishun Central 1",,,"ChIJ_3hhnG4U2jERFHrqkmS8FGg","8:30pm","Monday","8:30am","8:30pm","Sunday","8:30am","8:30pm","Saturday","8:30am","8:30pm","Friday","8:30am","8:30pm","Thursday","8:30am","8:30pm","Wednesday","8:30am","8:30pm","Tuesday","8:30am","8:30pm","Monday","8:30am","760935","8",,"934-935 Yishun Central 1","Great NASI PADANG",,
"17A Jurong Gateway Rd, #01-17 Nasi Padang, Singapore 608513","Singapore","SG",,"0x31da11004eff1007:0x30cfaae2a59532f7","/g/11wj_ljwdx",,,"17A Jurong Gateway Rd, #01-17",,,"ChIJBxD_TgAR2jER9zKVpeKqzzA",,,,,,,,,,,,,,,,,,,,,,,,,"608513","5",,"17A Jurong Gateway Rd, #01-17","Nasi Padang",,
"86 Market St, #02-10 Kejora Nasi Padang, Singapore 048947","Singapore","SG",,"0x31da1962cae1adc9:0xcbad5c7f455f7cef","/g/11gwm6yymx",,,"86 Market St, #02-10",,,"ChIJya3hymIZ2jER73xfRX9crcs","4pm","Monday","7am",,"Sunday",,,"Saturday",,"4pm","Friday","7am","4pm","Thursday","7am","4pm","Wednesday","7am","4pm","Tuesday","7am","4pm","Monday","7am","048947","23",,"86 Market St, #02-10","Kejora Nasi Padang",,
"79 Telok Blangah Dr, #01-39 Labrador Nasi Lemak & Nasi Padang, Singapore 100079","Singapore","SG",,"0x31da1b83ad8e30b3:0x69abed4c468a2320","/g/11s3g32311",,,"79 Telok Blangah Dr, #01-39",,,"ChIJszCOrYMb2jERICOKRkztq2k","24 hours","Monday","24 hours","24 hours","Sunday","24 hours","24 hours","Saturday","24 hours","24 hours","Friday","24 hours","24 hours","Thursday","24 hours","24 hours","Wednesday","24 hours","24 hours","Tuesday","24 hours","24 hours","Monday","24 hours","100079","20",,"79 Telok Blangah Dr, #01-39","Labrador Nasi Lemak & Nasi Padang",,
"8 Ubi Rd 2, Che' Rose Nasi Padang, Singapore 408538","Singapore","SG",,"0x31da1769df87dc1b:0x991866a90e26c0e8","/g/1vxw5st8",,,"8 Ubi Rd 2","+6581027855","8102 7855","ChIJG9yH32kX2jER6MAmDqlmGJk","3:30pm","Monday","9:30am",,"Sunday",,"3:30pm","Saturday","9:30am","3:30pm","Friday","9:30am","3:30pm","Thursday","9:30am","3:30pm","Wednesday","9:30am","3:30pm","Tuesday","9:30am","3:30pm","Monday","9:30am","408538","235",,"8 Ubi Rd 2","Che' Rose Nasi Padang",,
"54 Zion Rd, IndoChili, Singapore 247779","Singapore","SG",,"0x31da19836ef50bb9:0x8e73d74c5232aa12","/g/11rvw520n","1.2929351","103.831227","54 Zion Rd","+6589228185","8922 8185","ChIJuQv1boMZ2jEREqoyUkzXc44","3pm","Monday","11:30am","3pm","Monday","11:30am",,,,,,,,,,,,,,,,,,,"247779",,,"54 Zion Rd","IndoChili",,
"30 Bali Ln, KULON, Singapore 189866","Singapore","SG",,"0x31da19b412e46883:0xa427c00a224fab63","/g/11hs3v1bn1","1.3012255","103.8584004","30 Bali Ln","+6569294686","6929 4686","ChIJg2jkErQZ2jERY6tPIgrAJ6Q",,"Monday",,,"Monday",,,,,,,,,,,,,,,,,,,,"189866",,,"30 Bali Ln","KULON",,
"6 Raffles Blvd, #02-201 Makan Makan, Singapore 039594","Singapore","SG",,"0x31da19252670010f:0x7ce44654e3752159","/g/11rydxypxv","1.2912061","103.8576768","6 Raffles Blvd, #02-201","+6562529848","6252 9848","ChIJDwFwJiUZ2jERWSF141RG5Hw","4pm","Monday","11am","4pm","Monday","11am",,,,,,,,,,,,,,,,,,,"039594",,,"6 Raffles Blvd, #02-201","Makan Makan",,
"Lucky Plaza, 304 Orchard Rd, #01-42 Bebek Goreng Pak Ndut @Lucky Plaza, Orchard, Singapore 238863","Singapore","SG",,"0x31da199270bd8a55:0x3ce988ae33fdb9ab","/g/11g7zgnwrj","1.3045755","103.8340344","Lucky Plaza, 304 Orchard Rd, #01-42 Orchard","+6567344787","6734 4787","ChIJVYq9cJIZ2jERq7n9M66I6Tw","9:30pm","Monday","11am","9:30pm","Monday","11am",,,,,,,,,,,,,,,,,,,"238863",,,"Lucky Plaza, 304 Orchard Rd, #01-42 Orchard","Bebek Goreng Pak Ndut @Lucky Plaza",,
"Altez / Icon Village Extension, 16 Enggor St, #01-10 Bara Food Tanjong Pagar, Singapore 079717","Singapore","SG",,"0x31da1970b386aa81:0x3fe1694d371af197","/g/11frj609q2","1.2744873","103.8443179","Altez / Icon Village Extension, 16 Enggor St, #01-10","+6581826876","8182 6876","ChIJgaqGs3AZ2jERl_EaN01p4T8","8pm","Monday","8am","8pm","Monday","8am",,,,,,,,,,,,,,,,,,,"079717",,,"Altez / Icon Village Extension, 16 Enggor St, #01-10","Bara Food Tanjong Pagar",,
"162 Rochor Rd, Warung Leko, Singapore 188437","Singapore","SG",,"0x31da19007c4e6f23:0x55ec356d022a2f71","/g/11yj7t00fp","1.3008967","103.8553637","162 Rochor Rd","+6585037499","8503 7499","ChIJI29OfAAZ2jERcS8qAm017FU","10pm","Monday","11am","10pm","Monday","11am",,,,,,,,,,,,,,,,,,,"188437",,,"162 Rochor Rd","Warung Leko",,
"304 Orchard Rd, #01-45 Paris Van Java, Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da19004bf68a03:0x232bd452cb131835","/g/11trh_0q5w","1.3045795","103.8340621","304 Orchard Rd, #01-45 Lucky Plaza","+6565399313","6539 9313","ChIJA4r2SwAZ2jERNRgTy1LUKyM","9pm","Monday","11am","9pm","Monday","11am",,,,,,,,,,,,,,,,,,,"238863",,,"304 Orchard Rd, #01-45 Lucky Plaza","Paris Van Java",,
"11 Jln Pisang, Hjh Maimunah Restaurant and Catering, Singapore 199078","Singapore","SG",,"0x31da19b72d5852b7:0xa32d8c892f4a6229","/g/1tkqxsy2","1.303149","103.8585258","11 Jln Pisang","+6562974294","6297 4294","ChIJt1JYLbcZ2jERKWJKL4mMLaM","7pm","Monday","7:30am","7pm","Monday","7:30am",,,,,,,,,,,,,,,,,,,"199078",,,"11 Jln Pisang","Hjh Maimunah Restaurant and Catering",,
"10 Paya Lebar Rd, #02-09 Pondok Jawa, Singapore 409057","Singapore","SG",,"0x31da191e9b9fecc1:0x1ed1d8c4467b6319","/g/11xmv9m0q2","1.3175284","103.8928037","10 Paya Lebar Rd, #02-09","+6589052722","8905 2722","ChIJweyfmx4Z2jERGWN7RsTY0R4",,,,,,,,,,,,,,,,,,,,,,,,,"409057",,,"10 Paya Lebar Rd, #02-09","Pondok Jawa",,
"17 Petir Rd, #B2-57/58 Ayam Penyet President, Singapore 678278","Singapore","SG",,"0x31da11bb500fb449:0x1e834a4b6efe44d2","/g/11dx9x1xg_","1.3784644","103.7636339","17 Petir Rd, #B2-57/58","+6562655945","6265 5945","ChIJSbQPULsR2jER0kT-bktKgx4","9pm","Monday","7:30am","9pm","Monday","7:30am",,,,,,,,,,,,,,,,,,,"678278",,,"17 Petir Rd, #B2-57/58","Ayam Penyet President",,
"94 Lor 4 Toa Payoh, #01-22 THREE. by Garamika, Singapore 310094","Singapore","SG",,"0x31da176a6ec198c3:0xe0cbad1787b9d7c4","/g/11k581v0qb","1.3388227","103.8496748","94 Lor 4 Toa Payoh, #01-22","+6580271333","8027 1333","ChIJw5jBbmoX2jERxNe5hxety-A","3pm","Monday","11am","3pm","Monday","11am",,,,,,,,,,,,,,,,,,,"310094",,,"94 Lor 4 Toa Payoh, #01-22","THREE. by Garamika",,
"50 Tras St, Cumi Bali, Singapore 078989","Singapore","SG",,"0x31da196d447f0e0f:0xa1bfeb8cfb7ee197","/g/1vs1pcp6","1.2781374","103.844249","50 Tras St","+6562206619","6220 6619","ChIJDw5_RG0Z2jERl-F--4zrv6E","2:30pm","Monday","11:30am","2:30pm","Monday","11:30am",,,,,,,,,,,,,,,,,,,"078989",,,"50 Tras St","Cumi Bali",,
"290 Orchard Rd, #B1 - 44 Tambuah Mas Indonesian Restaurant Paragon Orchard | Michelin Guide, Paragon, Singapore 238859","Singapore","SG",,"0x31da1992320efb97:0x4f68b1b22f90990f","/g/1tj86z1_","1.3036434","103.8349946","290 Orchard Rd, #B1 - 44 Paragon","+6588262181","8826 2181","ChIJl_sOMpIZ2jERD5mQL7KxaE8","10pm","Monday","11am","10pm","Monday","11am",,,,,,,,,,,,,,,,,,,"238859",,,"290 Orchard Rd, #B1 - 44 Paragon","Tambuah Mas Indonesian Restaurant Paragon Orchard | Michelin Guide",,
"14 Scotts Rd, #01-23 Indo Rasa Singapore, Far East Plaza, Singapore 228213","Singapore","SG",,"0x31da19a9093e5909:0x9cb1c2afe10eeec4","/g/11sss93fls","1.3073044","103.8333325","14 Scotts Rd, #01-23 Far East Plaza","+6597202721","9720 2721","ChIJCVk-CakZ2jERxO4O4a_CsZw","9pm","Monday","10am","9pm","Monday","10am",,,,,,,,,,,,,,,,,,,"228213",,,"14 Scotts Rd, #01-23 Far East Plaza","Indo Rasa Singapore",,
"371 Beach Rd, #02-28 Palapa Indonesian Fast Food, City Gate, Singapore 199597","Singapore","SG",,"0x31da193f0b67dd21:0xde3cee62b0aa0c7b","/g/11y5gdwcr1","1.3023209","103.8623237","371 Beach Rd, #02-28 City Gate",,,"ChIJId1nCz8Z2jERewyqsGLuPN4","9pm","Monday","11am","9pm","Monday","11am",,,,,,,,,,,,,,,,,,,"199597",,,"371 Beach Rd, #02-28 City Gate","Palapa Indonesian Fast Food",,
"405 Havelock Rd, Level 3 Kintamani Restaurant, Furama Riverfront, Singapore 169633","Singapore","SG",,"0x31da1977b165dfcd:0x536bab441be18fb7","/g/1tf7k223","1.2875615","103.8359488","405 Havelock Rd, Level 3 Furama Riverfront","+6567396463","6739 6463","ChIJzd9lsXcZ2jERt4_hG0Sra1M","2:30pm","Monday","12","2:30pm","Monday","12",,,,,,,,,,,,,,,,,,,"169633",,,"405 Havelock Rd, Level 3 Furama Riverfront","Kintamani Restaurant",,
"14 Scotts Rd, #05-22/23 Pondok Jawa Timur, Far East Plaza, Singapore 228213","Singapore","SG",,"0x31da19b0d446610d:0x3ad23ff6ed7de527","/g/11b6_nqh4h","1.3075867","103.8335336","14 Scotts Rd, #05-22/23 Far East Plaza","+6568845853","6884 5853","ChIJDWFG1LAZ2jERJ-V97fY_0jo","8pm","Monday","11am","8pm","Monday","11am",,,,,,,,,,,,,,,,,,,"228213",,,"14 Scotts Rd, #05-22/23 Far East Plaza","Pondok Jawa Timur",,
"304 Orchard Rd, #04-61/62 INDONESIA BOLEH, Singapore 238863","Singapore","SG",,"0x31da19005009d5df:0xc4786cf40756eece","/g/11xly5wwf3","1.3045755","103.8340344","304 Orchard Rd, #04-61/62","+6587863687","8786 3687","ChIJ39UJUAAZ2jERzu5WB_RseMQ","7:30pm","Monday","10:30am","7:30pm","Monday","10:30am",,,,,,,,,,,,,,,,,,,"238863",,,"304 Orchard Rd, #04-61/62","INDONESIA BOLEH",,
"304 Orchard Rd, #01-71 Indo Express, Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da19665f8082a7:0x212b6eaded14c84a","/g/11nmqdtlhk","1.3044367","103.8340348","304 Orchard Rd, #01-71 Lucky Plaza","+6591881260","9188 1260","ChIJp4KAX2YZ2jERSsgU7a1uKyE","8pm","Monday","10am","8pm","Monday","10am",,,,,,,,,,,,,,,,,,,"238863",,,"304 Orchard Rd, #01-71 Lucky Plaza","Indo Express",,
"3 Gateway Dr, #B1-11 Bebek Goreng Pak Ndut @Westgate, Westgate, Singapore 608532","Singapore","SG",,"0x31da1151af263f5f:0xa2517cc82d442a52","/g/11j4mw73r2","1.3337357","103.7425365","3 Gateway Dr, #B1-11 Westgate","+6565654787","6565 4787","ChIJXz8mr1ER2jERUipELch8UaI","9:30pm","Monday","11am","9:30pm","Monday","11am",,,,,,,,,,,,,,,,,,,"608532",,,"3 Gateway Dr, #B1-11 Westgate","Bebek Goreng Pak Ndut @Westgate",,
"3 Temasek Blvd, B1-100 / 101 Chopstix & Rice | Indonesian Restaurant | Padang | Halal | Suntec City SG, Singapore 038983","Singapore","SG",,"0x31da198cd02537dd:0xa9f2e91e0223bee7","/g/1tg6s6wl","1.2950089","103.8599579","3 Temasek Blvd, B1-100 / 101","+6585337228","8533 7228","ChIJ3Tcl0IwZ2jER574jAh7p8qk","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","038983","1326",,"3 Temasek Blvd, B1-100 / 101","Chopstix & Rice | Indonesian Restaurant | Padang | Halal | Suntec City SG","4.5",
"44 Kandahar St, Bumbu Restaurant, Singapore 198897","Singapore","SG",,"0x31da19b122a36dfd:0xe888a54734731ea7","/g/1tf7v78b","1.3018761","103.8599942","44 Kandahar St","+6563928628","6392 8628","ChIJ_W2jIrEZ2jERpx5zNEeliOg",,"Monday",,"3pm","Sunday","11am","3pm","Saturday","11am","3pm","Friday","11am","3pm","Thursday","11am","3pm","Wednesday","11am","3pm","Tuesday","11am",,"Monday",,"198897","606",,"44 Kandahar St","Bumbu Restaurant","4.4",
"18 & 18A Kandahar Street, Rumah Makan Minang - Kandahar Street, Singapore 198884","Singapore","SG",,"0x31da19b126f40b5d:0xf5b1f9ae92a2f622","/g/1tj30ms4","1.3022991","103.8595966","18 & 18A Kandahar Street","+6569777064","6977 7064","ChIJXQv0JrEZ2jERIvaikq75sfU","6:30pm","Monday","7:30am","6:30pm","Sunday","7:30am","6:30pm","Saturday","7:30am","6:30pm","Friday","7:30am","6:30pm","Thursday","7:30am","6:30pm","Wednesday","7:30am","6:30pm","Tuesday","7:30am","6:30pm","Monday","7:30am","198884","1529",,"18 & 18A Kandahar Street","Rumah Makan Minang - Kandahar Street","4.3",
"Telok Ayer St, #88 - 90 Pagi Sore Indonesian Restaurant (Family Business in Singapore since 1989), Singapore 048470","Singapore","SG",,"0x31da190c45674969:0x32ead82129cb068b","/g/1v_n913p","1.2826195","103.8486534","Telok Ayer St, #88 - 90","+6562256002","6225 6002","ChIJaUlnRQwZ2jERiwbLKSHY6jI","2pm","Monday","11:30am","2pm","Sunday","11:30am","2pm","Saturday","11:30am","2pm","Friday","11:30am","2pm","Thursday","11:30am","2pm","Wednesday","11:30am","2pm","Tuesday","11:30am","2pm","Monday","11:30am","048470","608",,"Telok Ayer St, #88 - 90","Pagi Sore Indonesian Restaurant (Family Business in Singapore since 1989)","4.1",
"930 Yishun Ave 2, B1-54 Ayam Penyet President, Northpoint City North Wing, Singapore 769098","Singapore","SG",,"0x31da146f818230eb:0x3f08f74d65860828","/g/11fx95kt_h","1.429265","103.8361212","930 Yishun Ave 2, B1-54 Northpoint City North Wing","+6562572991","6257 2991","ChIJ6zCCgW8U2jERKAiGZU33CD8","9pm","Monday","11:30am","9pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11:30am","9pm","Thursday","11:30am","9pm","Wednesday","11:30am","9pm","Tuesday","11:30am","9pm","Monday","11:30am","769098","1395",,"930 Yishun Ave 2, B1-54 Northpoint City North Wing","Ayam Penyet President","4.4",
"23 Serangoon Central, #01-57 Ayam Penyet Ria - Nex, NEX, Singapore 556083","Singapore","SG",,"0x31da172db057dda3:0x14dfcc27d35b636","/g/11s3wg6s02","1.349972","103.8731256","23 Serangoon Central, #01-57 NEX","+6566772011","6677 2011","ChIJo91XsC0X2jERNrY1fcL8TQE","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","556083","1100",,"23 Serangoon Central, #01-57 NEX","Ayam Penyet Ria - Nex","4.6",
"1 Kim Seng Promenade, B1-110/111 Tambuah Mas Great World | Halal Indonesian Restaurant, Great World, Singapore 237994","Singapore","SG",,"0x31da19a543cf7f43:0xca7549d7eacef751","/g/11fq_bb3w1","1.2931253","103.8319286","1 Kim Seng Promenade, B1-110/111 Great World","+6587112181","8711 2181","ChIJQ3_PQ6UZ2jERUffO6tdJdco","10pm","Monday","11am","10pm","Sunday","11am","10pm","Saturday","11am","10pm","Friday","11am","10pm","Thursday","11am","10pm","Wednesday","11am","10pm","Tuesday","11am","10pm","Monday","11am","237994","454",,"1 Kim Seng Promenade, B1-110/111 Great World","Tambuah Mas Great World | Halal Indonesian Restaurant","4.2",
"304 Orchard Rd, #02-66/67 Minang House, Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da19926d40711d:0x7b0be1d0321bdd4b","/g/1wk7nd3c","1.3048263","103.8337223","304 Orchard Rd, #02-66/67 Lucky Plaza","+6568874702","6887 4702","ChIJHXFAbZIZ2jERS90bMtDhC3s","6pm","Monday","10:30am","6pm","Sunday","10:30am","6pm","Saturday","10:30am","6pm","Friday","10:30am","6pm","Thursday","10:30am","6pm","Wednesday","10:30am","6pm","Tuesday","10:30am","6pm","Monday","10:30am","238863","358",,"304 Orchard Rd, #02-66/67 Lucky Plaza","Minang House","4.4",
"20 Joo Chiat Rd, Hjh Maimunah Restaurant & Catering Pte Ltd, Singapore 427357","Singapore","SG",,"0x31da1810c42d7097:0x91ad198fd593675f","/g/1tdxbt4l","1.3154196","103.8980367","20 Joo Chiat Rd","+6563485457","6348 5457","ChIJl3AtxBAY2jERX2eT1Y8ZrZE",,"Monday",,"7pm","Sunday","8am","7pm","Saturday","8am","7pm","Friday","8am","7pm","Thursday","8am","7pm","Wednesday","8am","7pm","Tuesday","8am",,"Monday",,"427357","2585",,"20 Joo Chiat Rd","Hjh Maimunah Restaurant & Catering Pte Ltd","4.5",
"304 Orchard Rd, #04-25/27 Ayam Penyet Ria - Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da1992129014d1:0x869f55c820947fad","/g/1tdd2smt","1.3045795","103.8340621","304 Orchard Rd, #04-25/27","+6562357385","6235 7385","ChIJ0RSQEpIZ2jERrX-UIMhVn4Y","8:30pm","Monday","11am","8:30pm","Sunday","10am","8:30pm","Saturday","11am","8:30pm","Friday","11am","8:30pm","Thursday","11am","8:30pm","Wednesday","11am","8:30pm","Tuesday","11am","8:30pm","Monday","11am","238863","1146",,"304 Orchard Rd, #04-25/27","Ayam Penyet Ria - Lucky Plaza","4",
"31 Arab St, Ratu Lemper, Singapore 199730","Singapore","SG",,"0x31da19b1040b4959:0xc86e898dcc5fb2e","/g/11crzzv42w","1.3005084","103.8596527","31 Arab St","+6598132450","9813 2450","ChIJWUkLBLEZ2jERLvvF3Jjohgw",,"Monday",,"6pm","Sunday","10am","6pm","Saturday","10am","6pm","Friday","10am","6pm","Thursday","10am","6pm","Wednesday","10am","6pm","Tuesday","10am",,"Monday",,"199730","113",,"31 Arab St","Ratu Lemper","4.5",
"1 Pasir Ris Cl, #01-104 D'Penyetz - Downtown East, Singapore 519599","Singapore","SG",,"0x31da3d47ce894975:0xfd917d2afb1ead67","/g/11lgjnkvdl","1.3762197","103.9556301","1 Pasir Ris Cl, #01-104",,,"ChIJdUmJzkc92jERZ60e-yp9kf0","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","519599","252",,"1 Pasir Ris Cl, #01-104","D'Penyetz - Downtown East","4.3",
